"date"	"term"	"tweet"	"lat"	"long"	"n_followers"	"date2"	"time"
2015-03-03	"ALCOHOLIC"	"Life Lessons Through Emotional Rock Music and Alcoholic Middle Aged Men At A Mechanic Shop"	25.82587	-80.224478	48	2015-03-03 05:20:13	"05:20"
2015-03-03	"ALCOHOLIC"	"when my mom tells me ima be a alcoholic  *dramatic eye roll*"	37.276518	-87.522275	365	2015-03-03 05:23:48	"05:23"
2015-03-03	"ALCOHOLIC"	"@KyraNadiya_: I swear I'm not an alcoholic  http://t.co/VrDwqEgtkp"	33.670126	-84.310655	792	2015-03-03 05:27:29	"05:27"
2015-03-03	"ALCOHOLIC"	"Why so alcoholic ?"	38.459143	27.111431	825	2015-03-03 05:34:39	"05:34"
2015-03-03	"ALCOHOLIC"	"@11wdNICK I was wondering if you saw the \"alcoholic\""	30.031995	-90.012847	1500	2015-03-03 05:37:42	"05:37"
2015-03-03	"ALCOHOLIC"	"@joslynnicole10 alcoholic"	30.087031	-97.825306	617	2015-03-03 05:38:31	"05:38"
2015-03-03	"ALCOHOLIC"	"Your an alcoholic"	30.199929	-97.773102	700	2015-03-03 05:43:34	"05:43"
2015-03-03	"ALCOHOLIC"	"I know I'll never be an alcoholic because sometimes I want to drink and then I'm like naw, not alone.But that also means I'm a loner so.."	39.757473	-121.598405	56	2015-03-03 06:02:32	"06:02"
2015-03-03	"ALCOHOLIC"	"@jessiel0pez them jeans look blacked out wasted, alcoholic wasted jeans"	45.388088	-122.728119	1423	2015-03-03 06:03:24	"06:03"
2015-03-03	"ALCOHOLIC"	"I mean i know it prob is but like i would literally be a 19 year old alcoholic if it was tru"	41.605239	-70.940941	179	2015-03-03 06:12:55	"06:12"
2015-03-03	"ALCOHOLIC"	"Some #alcoholic just sat next to me in the #train... I am expecting to be drunk by association by the time I reach #work"	54.762995	9.580687	16	2015-03-03 06:14:48	"06:14"
2015-03-03	"ALCOHOLIC"	"\"@Questionnier: Your Fav Non Alcoholic Drink? #SAMKLEF_AJOMAJAYE\" Fanta pine"	-26.193354	28.033595	196	2015-03-03 06:24:18	"06:24"
2015-03-03	"ALCOHOLIC"	"@thuglifejordan alcoholic..."	32.927497	-111.756015	416	2015-03-03 06:37:57	"06:37"
2015-03-03	"ALCOHOLIC"	"The Marine Corps made me an alcoholic for many reasons"	26.52555	128.040124	309	2015-03-03 06:44:54	"06:44"
2015-03-03	"ALCOHOLIC"	"@GarciaBeauty01 why? And I'm the alcoholic"	26.525653	128.040111	309	2015-03-03 06:47:57	"06:47"
2015-03-03	"ALCOHOLIC"	"Alcoholic- Common kings"	33.77238	-117.949205	461	2015-03-03 06:54:18	"06:54"
2015-03-03	"ALCOHOLIC"	"@GarciaBeauty01 I believe you will. you're a pretty badass girl. Watch someone is gonna pop up and not make you an alcoholic"	26.525836	128.03976	309	2015-03-03 06:55:19	"06:55"
2015-03-03	"ALCOHOLIC"	"@GarciaBeauty01 yeah of course  if my salty alcoholic ass can find someone special then for you it's no problem"	26.525817	128.039758	309	2015-03-03 06:59:18	"06:59"
2015-03-03	"ALCOHOLIC"	"Small chance I might be an alcoholic??"	34.175072	-118.465322	174	2015-03-03 07:04:16	"07:04"
2015-03-03	"ALCOHOLIC"	"@GarciaBeauty01 and IM the alcoholic"	26.525647	128.040095	309	2015-03-03 07:15:39	"07:15"
2015-03-03	"ALCOHOLIC"	"I went from being a coffee fiend to an alcoholic in a matter of days on my snapchat story"	33.772906	-117.810894	37	2015-03-03 07:17:59	"07:17"
2015-03-03	"ALCOHOLIC"	"someone teach me to be an alcoholic. my health issues will kill me one day so why not do shit I'm not suppose to.. live life"	39.637628	-104.822872	579	2015-03-03 07:18:03	"07:18"
2015-03-03	"ALCOHOLIC"	"I'm gonna go drink exactly 8margaritas later because I'm an alcoholic and that's what alcoholics do."	35.289437	139.670435	210	2015-03-03 07:21:45	"07:21"
2015-03-03	"ALCOHOLIC"	"I'm not an alcoholic, I'm just commited to drinking."	30.295194	-97.741764	363	2015-03-03 07:22:58	"07:22"
2015-03-03	"ALCOHOLIC"	"Think i'm becoming a bit of an alcoholic"	38.053721	-121.315916	401	2015-03-03 07:33:31	"07:33"
2015-03-03	"ALCOHOLIC"	"Happy birthday to my little alcoholic @NeveeHarriss http://t.co/UZLObW4OPO"	52.604265	-1.668587	88	2015-03-03 07:51:05	"07:51"
2015-03-03	"ALCOHOLIC"	"Alcoholic breath, sober words."	34.04977	-118.225597	169	2015-03-03 07:52:29	"07:52"
2015-03-03	"ALCOHOLIC"	"@xkehlee fuck'n alcoholic"	20.873102	-156.466072	146	2015-03-03 08:05:26	"08:05"
2015-03-03	"ALCOHOLIC"	"Let's mix it up!  A list of popular non alcoholic mixers.  NOW all you need is the booze! http://t.co/z50GS5trhS"	33.330237	-111.973627	1	2015-03-03 08:55:34	"08:55"
2015-03-03	"ALCOHOLIC"	"I'm an alcoholic lol"	29.370684	-98.605579	535	2015-03-03 09:01:01	"09:01"
2015-03-03	"ALCOHOLIC"	"She low-key a alcoholic"	42.92986	-85.717902	68	2015-03-03 09:12:41	"09:12"
2015-03-03	"ALCOHOLIC"	"Yo @Christian_VOTS . You are officially an alcoholic beverage http://t.co/ohgBYtR7qi"	45.554874	-94.238052	14014	2015-03-03 09:27:47	"09:27"
2015-03-03	"ALCOHOLIC"	"LET'S MIX IT UP!A list of popular non alcoholic mixers.  NOW all you need is the booze! http://t.co/4mdrJM9ZRb"	33.330342	-111.973672	1	2015-03-03 09:30:24	"09:30"
2015-03-03	"ALCOHOLIC"	"Alcoholic drinks"	16.025544	120.248371	443	2015-03-03 11:51:42	"11:51"
2015-03-03	"ALCOHOLIC"	"@charlottebumbyx I'm all for a mimosa over brunch but he's a legit alcoholic. If I cared enough is suggest an intervention"	53.558969	-2.868784	126	2015-03-03 12:02:50	"12:02"
2015-03-03	"ALCOHOLIC"	"Alcoholic beverange"	14.820083	120.962435	846	2015-03-03 13:32:52	"13:32"
2015-03-03	"ALCOHOLIC"	"#Nhs2million I'm sorry but why should the NHS found an alcoholic or drug addict when its self inflicted, was there choice to do it!"	51.591827	-2.973961	225	2015-03-03 13:53:51	"13:53"
2015-03-03	"ALCOHOLIC"	"By the time im officially done bartending i might just be an alcoholic"	39.703	-75.024546	410	2015-03-03 13:59:39	"13:59"
2015-03-03	"ALCOHOLIC"	"@alixgaffney same, I want a nap and preferably an alcoholic drink"	51.275045	1.080987	344	2015-03-03 14:06:01	"14:06"
2015-03-03	"ALCOHOLIC"	"Quick question Holocaust? Or a gay president? Government spies are like an alcoholic father. IS THIS GETTING THROUGH?"	32.311244	-106.73006	957	2015-03-03 14:07:14	"14:07"
2015-03-03	"ALCOHOLIC"	"may mga Alcoholic drinks talaga na hindi ako madaling tamaan"	14.519998	121.158956	2648	2015-03-03 14:08:11	"14:08"
2015-03-03	"ALCOHOLIC"	"\"@MailOnline: Alcoholic bears are finally freed thanks to Brigitte Bardot foundation http://t.co/A6waiSRaGN http://t.co/fYq0vg1aFp\" Yahoo"	36.151024	-94.096639	297	2015-03-03 14:51:46	"14:51"
2015-03-03	"ALCOHOLIC"	"Feel like banging my head against the wall with this lit review, need an alcoholic beverage tonight needs to hurry up"	53.487885	-2.347981	334	2015-03-03 15:06:54	"15:06"
2015-03-03	"ALCOHOLIC"	"@rachel_wagner13 @whocaresjenna lmfao the part that really gets me is the \"non alcoholic white grape\" or whatever it says"	41.057253	-80.653751	183	2015-03-03 15:14:55	"15:14"
2015-03-03	"ALCOHOLIC"	"You would think I killed someone when I asked an alcoholic for a good beer recommendation... They know alcohol don't they"	21.158484	-86.844311	848	2015-03-03 15:41:43	"15:41"
2015-03-03	"ALCOHOLIC"	"Somedays....and no, I wouldn't be an alcoholic, those fuckers go to meetings! Have a https://t.co/WxN8rhbhhc"	36.176509	-115.254075	112	2015-03-03 15:55:11	"15:55"
2015-03-03	"ALCOHOLIC"	"I am not an alcoholic ok?"	33.139427	-95.619376	1120	2015-03-03 16:07:02	"16:07"
2015-03-03	"ALCOHOLIC"	"@KyraNadiya_: I swear I'm not an alcoholic  http://t.co/L2Ph0xrKVF@j_moore123 @krista_mann19"	42.998018	-83.638024	419	2015-03-03 16:09:06	"16:09"
2015-03-03	"ALCOHOLIC"	"ramp up can make someone an alcoholic"	43.76098	-91.571226	625	2015-03-03 16:26:06	"16:26"
2015-03-03	"ALCOHOLIC"	"@lexiiiface: @Arri2bomb @CeeDee4 next time on true life : Im belle and im an alcoholic  LMFAO!!!!!"	34.094261	-118.16492	152	2015-03-03 16:27:17	"16:27"
2015-03-03	"ALCOHOLIC"	"Time to go get told I'm an alcoholic"	44.025031	-88.547109	411	2015-03-03 16:43:11	"16:43"
2015-03-03	"ALCOHOLIC"	"I'm not an alcoholic but I'm just saying... I want this for my bday... @ Tornados https://t.co/aO4NEvA7x1"	-22.568075	17.081865	96	2015-03-03 16:49:44	"16:49"
2015-03-03	"ALCOHOLIC"	"I'm positive emte thinks I'm an alcoholic ... Like they all know"	51.807844	5.824108	200	2015-03-03 17:02:43	"17:02"
2015-03-03	"ALCOHOLIC"	"Can't wait to turn 21 &amp; be a temporary alcoholic for a few months"	41.078773	-81.519311	1119	2015-03-03 17:05:47	"17:05"
2015-03-03	"ALCOHOLIC"	"@Imsohoppy @MistressMental As a recovering alcoholic, I'll remember this one. Are you two humped or one?"	38.015467	-122.085906	361	2015-03-03 17:05:58	"17:05"
2015-03-03	"ALCOHOLIC"	"You'll never believe how difficult it is to get non-alcoholic flavoured beer in Joburg &amp; CPT! #Gr8Airscape"	-33.92342	18.417964	1077	2015-03-03 17:11:02	"17:11"
2015-03-03	"ALCOHOLIC"	"@Ash_Love01: I need a margarita already ash it's 11:22 am... you're such an alcoholic lmao"	28.681575	-97.047226	16509	2015-03-03 17:23:10	"17:23"
2015-03-03	"ALCOHOLIC"	"@Oleuanna @Md1D9 Looks like this was designed by an alcoholic 2 year old with parkinsons."	55.957224	-3.172749	184	2015-03-03 17:33:28	"17:33"
2015-03-03	"ALCOHOLIC"	"\"I don't post my whole life on IG\" bitch if you post a picture of you at the bar or your drinks I'm gonna assume you're an Alcoholic slut"	33.905946	-118.139147	1080	2015-03-03 17:39:22	"17:39"
2015-03-03	"ALCOHOLIC"	"Your not a drug addict or an alcoholic till you graduate"	35.957165	-83.927404	419	2015-03-03 17:40:25	"17:40"
2015-03-03	"ALCOHOLIC"	"Happy birthday @laurrturnbull Wishing you the best on your future alcoholic legal adventures, get mangled"	43.222534	-79.890869	276	2015-03-03 17:53:26	"17:53"
2015-03-03	"ALCOHOLIC"	"\"@erikbransteen: Fun fact: In #Russia, alcoholic bears are ACTUALLY alcoholic bears, not drunken hairy gay dudes.\" #LMFAO good one! Bhahaa!"	40.847852	-73.831221	501	2015-03-03 18:02:24	"18:02"
2015-03-03	"ALCOHOLIC"	"Just added Crabbies Cloudy Alcoholic Lemonade bottles. See our full beer menu: http://t.co/RbGnt2YQpg #BeerMenus"	39.250861	-84.375634	226	2015-03-03 18:15:47	"18:15"
2015-03-03	"ALCOHOLIC"	"@mlp_Reck I know I'm going be the high percentage and be a occasional alcoholic beverage person"	28.282151	-81.601099	827	2015-03-03 18:20:18	"18:20"
2015-03-03	"ALCOHOLIC"	"\"Jesus turned water into non-alcoholic wine because it didn't have time to ferment\" Hahahahahahaha"	10.260598	-61.470885	507	2015-03-03 18:22:21	"18:22"
2015-03-03	"ALCOHOLIC"	"@JDWags22 id ask you to squat w me but you are an alcoholic #smh"	40.159839	-80.603484	1176	2015-03-03 18:23:45	"18:23"
2015-03-03	"ALCOHOLIC"	"Gotta do a family tree including mental issues/history, drug/alcoholic, criminal history, ok cool.."	36.712512	-121.619753	323	2015-03-03 18:30:21	"18:30"
2015-03-03	"ALCOHOLIC"	"Being drunk &gt; being sober But I'm not an alcoholic tho"	38.075859	-78.500885	3383	2015-03-03 18:40:40	"18:40"
2015-03-03	"ALCOHOLIC"	"As she went on labeling herself as a #casual alcoholic, smoker, and terrible unkept with a hint of a smile. I fell in love."	41.708342	-88.201862	61	2015-03-03 18:53:22	"18:53"
2015-03-03	"ALCOHOLIC"	"@Mariuhhh: My name is Marshall Mathers , I'm an alcoholic you little liar you do like eminem"	29.995294	-97.847852	406	2015-03-03 18:58:50	"18:58"
2015-03-03	"ALCOHOLIC"	"\"That untreated alcoholic shouldn't have given himself alcohol poisoning!\" Well maybe Little Jimmy shouldn't have been in that g dang tree."	37.780973	-122.464401	1318	2015-03-03 18:59:36	"18:59"
2015-03-03	"ALCOHOLIC"	"No more major assignments for two weeks. Time to spend time doing nothing but being a 17 year old alcoholic http://t.co/zdprPwY5qO"	31.580991	-84.153547	1306	2015-03-03 19:07:25	"19:07"
2015-03-03	"ALCOHOLIC"	"Gave away drinking money to someone who needs it better. I blame capitalism for a grumpy non alcoholic weekend."	33.895343	35.485409	3063	2015-03-03 19:21:12	"19:21"
2015-03-03	"ALCOHOLIC"	"@TheIvyClover1 @gamergater7685 @keefstuart There's nothing wrong with being an alcoholic Ivy..."	50.871988	0.602087	740	2015-03-03 19:34:35	"19:34"
2015-03-03	"ALCOHOLIC"	"@GreysonMoto251 when you're alcoholic af"	33.344746	-86.838232	251	2015-03-03 19:35:55	"19:35"
2015-03-03	"ALCOHOLIC"	"When the girl who attempted to bully u in highschool is now an alcoholic still living in her parents basement without a car &gt;"	45.084311	-93.009395	166	2015-03-03 19:37:57	"19:37"
2015-03-03	"ALCOHOLIC"	"Craving an alcoholic drink on a Tuesday... Getting abit concerned about myself"	53.102101	-2.461798	598	2015-03-03 19:39:21	"19:39"
2015-03-03	"ALCOHOLIC"	"Work alcoholic? @AbelPintos jajajajaajjaja"	-33.020867	-58.51141	189	2015-03-03 19:48:09	"19:48"
2015-03-03	"ALCOHOLIC"	"Why can't we have alcoholic beverages on the beach?"	27.974002	-82.829818	392	2015-03-03 19:53:43	"19:53"
2015-03-03	"ALCOHOLIC"	"I think Doc is ok with me being an \"alcoholic\" :)"	41.82498	-71.622591	446	2015-03-03 20:03:04	"20:03"
2015-03-03	"ALCOHOLIC"	"The words of an alcoholic @ishechchkaf http://t.co/XRjLD040XL"	50.843342	-0.812473	422	2015-03-03 20:36:51	"20:36"
2015-03-03	"ALCOHOLIC"	"Fuming, 20years heroin addict &amp; alcoholic!!! Why the change now? #nhs2million"	51.38327	-1.345209	480	2015-03-03 20:51:13	"20:51"
2015-03-03	"ALCOHOLIC"	"Born brain damaged cos they have alcoholic Mothers... Poor innocent babies  #exposure"	51.339767	-0.037972	274	2015-03-03 21:03:54	"21:03"
2015-03-03	"ALCOHOLIC"	"@dileonicole @lindsaycarey_ im an alcoholic"	41.312466	-75.833284	592	2015-03-03 21:14:43	"21:14"
2015-03-03	"ALCOHOLIC"	"@johnboehner is a functioning alcoholic. #NetanyahuSpeech"	21.49098	-158.072605	1568	2015-03-03 21:17:49	"21:17"
2015-03-03	"ALCOHOLIC"	"Baby made former alcoholic face up to his crime http://t.co/S5gNZvukBk #Birmingham http://t.co/lY9ILBCxuV"	52.482558	-1.908907	510	2015-03-03 21:28:38	"21:28"
2015-03-03	"ALCOHOLIC"	": a happy ending on a very sad story. Thank you!! Alcoholic bears are finally freed  #BrigitteBardot foundation http://t.co/2PAK4RFG2D"	51.4209	-0.571556	171	2015-03-03 21:31:32	"21:31"
2015-03-03	"ALCOHOLIC"	"Caitlin's an alcoholic"	51.143243	-0.149452	436	2015-03-03 21:48:39	"21:48"
2015-03-03	"ALCOHOLIC"	"@wdsu: Louisiana woman jailed for allegedly selling mixed alcoholic drinks out of home http://t.co/qwskhlQkqz http://t.co/QsVQLSredy #Petty"	41.604683	-72.925209	2064	2015-03-03 22:04:20	"22:04"
2015-03-03	"ALCOHOLIC"	"Praying and hoping that I haven't injured my leg! Can't take anymore time off dance! I will turn into and alcoholic"	51.398757	-0.298312	108	2015-03-03 22:07:48	"22:07"
2015-03-03	"ALCOHOLIC"	"Want somethin cold to drank.. Alcoholic"	34.097581	-118.336336	272	2015-03-03 22:08:11	"22:08"
2015-03-03	"ALCOHOLIC"	"\"Psychotic alcoholic\" not sure about psychotic like mate"	54.932973	-1.594297	1698	2015-03-03 22:08:29	"22:08"
2015-03-03	"ALCOHOLIC"	"My nana thinks I'm an alcoholic and a druggie lol #thanksnana"	26.655788	-81.880968	194	2015-03-03 22:16:34	"22:16"
2015-03-03	"ALCOHOLIC"	"Future alcoholic at your service!"	30.561897	-87.693988	179	2015-03-03 22:17:01	"22:17"
2015-03-03	"ALCOHOLIC"	"Sometimes I wish I had a baby and then I remember I'm a semi alcoholic 23 year old who can't afford a haircut."	53.485391	-2.226689	376	2015-03-03 22:17:47	"22:17"
2015-03-03	"ALCOHOLIC"	"Alcoholic Rootbeer.....TROUBLE. #cashew #KC @ The Cashew &amp; 2000 Grand https://t.co/YbCyuAbYJ1"	39.08901	-94.581572	28	2015-03-03 22:22:20	"22:22"
2015-03-03	"ALCOHOLIC"	"I want an alcoholic drink"	44.942489	-122.985538	203	2015-03-03 22:33:47	"22:33"
2015-03-03	"ALCOHOLIC"	"If you could have any alcoholic beverage right now what would it be"	21.306738	-157.849024	316	2015-03-03 22:39:33	"22:39"
2015-03-03	"ALCOHOLIC"	"@owennorton_ young alcoholic"	54.007054	-2.293705	524	2015-03-03 22:42:09	"22:42"
2015-03-03	"ALCOHOLIC"	"Guess this weirdo/alcoholic can be my tct! http://t.co/gH8OcD5FWK"	31.135984	-96.647442	354	2015-03-03 22:46:31	"22:46"
2015-03-03	"ALCOHOLIC"	"@BigBurruss lol you make me sound like a fucking alcoholic I only drink on the weekends."	39.655553	-77.750305	385	2015-03-03 22:57:12	"22:57"
2015-03-03	"ALCOHOLIC"	"Drunk at 6am, playing @LeagueOfLegends , I never thought I played this well ! #alcoholic  #LeagueOfLegends"	-6.280476	106.812396	385	2015-03-03 22:59:29	"22:59"
2015-03-03	"ALCOHOLIC"	"pouncy a alcoholic"	30.047797	-95.357211	1755	2015-03-03 23:01:38	"23:01"
2015-03-03	"ALCOHOLIC"	"Life rn makes me want to become a alcoholic at the tender age of 17  and not even care about anyone anymore"	35.821456	-90.704559	987	2015-03-03 23:03:56	"23:03"
2015-03-03	"ALCOHOLIC"	"Alcoholic bitter piece of happiness."	-5.494185	-47.487051	74	2015-03-03 23:15:21	"23:15"
2015-03-03	"ALCOHOLIC"	"give me your  # , do you  want me to call  . boy i want  you  like an alcoholic #Teyanna"	38.828674	-77.001305	231	2015-03-03 23:19:51	"23:19"
2015-03-03	"ALCOHOLIC"	"@jesus @UN @god step dad &amp; me are at spiritual war he's trying to take my liver now my heart alcoholic smokers trying to live! Ihateu@devil"	26.216137	-81.705585	303	2015-03-03 23:30:04	"23:30"
2015-03-03	"ALCOHOLIC"	"Mom is trusting me to make her an alcoholic beverage and that's when you know."	40.90799	-73.016547	852	2015-03-03 23:33:44	"23:33"
2015-03-03	"ALCOHOLIC"	"#sensatori tenerife after the show with my favourite non alcoholic beverage! https://t.co/2cPA5pqWNq"	28.204736	-16.832053	1467	2015-03-03 23:40:12	"23:40"
2015-03-03	"ALCOHOLIC"	"@SMACKCOLLEGE: \"Why Did I Do That?: A novel by me, with special guest appearances by several alcoholic beverages.\" @ErinHumphrey15"	41.746883	-72.692611	284	2015-03-03 23:56:40	"23:56"
2015-03-04	"ALCOHOLIC"	"@ariauber @austin360 @Isla_ATX love sweet tropical alcoholic drinks, lots of alcohol but u can't taste it"	29.936847	-95.630242	449	2015-03-04 00:06:35	"00:06"
2015-03-04	"ALCOHOLIC"	"You're just an alcoholic and addict. So I'm done with your shit."	43.05693	-85.939786	248	2015-03-04 00:07:42	"00:07"
2015-03-04	"ALCOHOLIC"	"@AcAmandaa: Dad sets this on my dresser \" since you're an alcoholic now\" http://t.co/8I1VQwfC1M DAMNIT TED/JAKE"	41.924364	-80.605128	578	2015-03-04 00:11:56	"00:11"
2015-03-04	"ALCOHOLIC"	"Btw I'm an alcoholic now"	30.398085	-91.104715	329	2015-03-04 00:21:55	"00:21"
2015-03-04	"ALCOHOLIC"	"@B_Alexxandraa @laurennashlleyy eww yes ..  then that kid that thought we had alcoholic beverages in the elevator lol"	37.788373	-81.052877	1564	2015-03-04 00:23:04	"00:23"
2015-03-04	"ALCOHOLIC"	"I think I'm going to become an alcoholic because that seems a lot more \"mature\" and \"grown up\" than being a stoner."	38.217078	-85.757147	182	2015-03-04 00:25:29	"00:25"
2015-03-04	"ALCOHOLIC"	"Moving up in this world, just served my first alcoholic beverage"	26.408664	-81.780076	340	2015-03-04 00:26:47	"00:26"
2015-03-04	"ALCOHOLIC"	"Just a few of Richard Price's on-point descriptions: \"full and ripe laundry basket,\" \"battle-scarred, alcoholic Peter Pan.\""	39.959336	-75.171154	4571	2015-03-04 00:44:12	"00:44"
2015-03-04	"ALCOHOLIC"	"I love drinking....im not a drunk but i crave salty beer or sour margaritas...so am i an alcoholic??? Hmmm"	33.966576	-117.254089	298	2015-03-04 00:49:04	"00:49"
2015-03-04	"ALCOHOLIC"	"My Alcoholic Friends by The Dresden Dolls is #nowplaying in Devil's Advocate, Minneapolis.  Download it now at http://t.co/USZ6BXB8k7"	44.976564	-93.272008	731	2015-03-04 00:50:09	"00:50"
2015-03-04	"ALCOHOLIC"	"@Mariah_Martin14 ALCOHOLIC"	40.204574	-76.026595	423	2015-03-04 00:56:11	"00:56"
2015-03-04	"ALCOHOLIC"	"And my new bitch sorta like an alcoholic"	39.783081	-76.561353	5104	2015-03-04 01:01:33	"01:01"
2015-03-04	"ALCOHOLIC"	"When your mom discovers you on Twitter and decides you are an alcoholic..... #awkward #ItsJustCollege  #Im22"	27.884969	-82.524605	70	2015-03-04 01:04:41	"01:04"
2015-03-04	"ALCOHOLIC"	"@jocelynmmontoya is SUCH an alcoholic! britenitesnyc@websterhallvip #britenites #EDMpeople #fitgirl https://t.co/jQJkJ8RegL"	40.731886	-73.989576	3722	2015-03-04 01:24:41	"01:24"
2015-03-04	"ALCOHOLIC"	"If I drink during the week I'll most likely be an alcoholic but if I drink only on weekends I'm a rather dashing binge drinker, means I win."	53.752415	-3.026438	1267	2015-03-04 01:28:40	"01:28"
2015-03-04	"ALCOHOLIC"	"They should make alcoholic ice cream."	43.177124	-80.269016	819	2015-03-04 01:32:41	"01:32"
2015-03-04	"ALCOHOLIC"	"Weekend blues... Roll on tomorrow for uni mid week sessions + 1 drinks  #ClubLife #uni #talktofrank #alcoholic"	51.752263	-0.237135	485	2015-03-04 01:39:50	"01:39"
2015-03-04	"ALCOHOLIC"	"I should go buy some gin and make some alcoholic smoothies for the crew"	39.9865	-75.159223	219	2015-03-04 01:43:03	"01:43"
2015-03-04	"ALCOHOLIC"	"I told my mom that I promise I am not going to turn into alcoholic an she said \"that's what they all said\""	37.798568	-121.210244	831	2015-03-04 01:52:08	"01:52"
2015-03-04	"ALCOHOLIC"	"when ur an alcoholic :///// http://t.co/tF4DnEJXlg"	43.638575	-85.096085	614	2015-03-04 02:03:19	"02:03"
2015-03-04	"ALCOHOLIC"	"Out here killin em. Slangin drinks n ish #AfterDatShmoney #Bartending #Alcoholic #AquaVitaInstitute https://t.co/NpOVPz2pQ1"	39.956591	-75.1678	368	2015-03-04 02:14:23	"02:14"
2015-03-04	"ALCOHOLIC"	"@roxii_marie88 exactly lol I have drank a lot in my life but us would not turn into an alcoholic lol I know my limits  and I don't even"	37.798648	-121.21048	831	2015-03-04 02:15:00	"02:15"
2015-03-04	"ALCOHOLIC"	"Just poured myself a nice glass of OJ. Tasted weird without vodka. Yep that definitely makes me borderline alcoholic."	28.927502	-81.292737	61	2015-03-04 02:15:08	"02:15"
2015-03-04	"ALCOHOLIC"	"Did Lisa Rinna just throw wine on an alcoholic? So meta. #RHOBH @Bravotv"	38.904826	-77.020225	681	2015-03-04 02:17:42	"02:17"
2015-03-04	"ALCOHOLIC"	"#RHOBH @KyleRichards My mother died this. January of alcoholism. All my life an alcoholic. You have to be strong and don't let her jade you"	33.733553	-118.302977	1031	2015-03-04 02:21:16	"02:21"
2015-03-04	"ALCOHOLIC"	"Boy i want you like a alcoholic"	42.239325	-85.562639	625	2015-03-04 02:21:37	"02:21"
2015-03-04	"ALCOHOLIC"	"Time for an alcoholic beverage #mnwild"	42.911594	-78.747424	796	2015-03-04 02:26:33	"02:26"
2015-03-04	"ALCOHOLIC"	"Me: \"You aren't an alcoholic until you go to AA\" @maggiemayy_reid : \"I have been to AA\" #uhhwut"	31.594729	-94.663906	150	2015-03-04 02:29:03	"02:29"
2015-03-04	"ALCOHOLIC"	"\"I'm not an alcoholic, I'm a problem drinker\" #thefollowing"	42.379781	-89.037215	428	2015-03-04 02:36:02	"02:36"
2015-03-04	"ALCOHOLIC"	"@primRHOse_ABK you is one Alcoholic Surgeon nah."	25.059534	-77.302166	220	2015-03-04 02:39:05	"02:39"
2015-03-04	"ALCOHOLIC"	"I'm not an alcoholic beer just washes the taste of tears and regret out of my mouth."	30.746304	-86.66215	25	2015-03-04 02:43:15	"02:43"
2015-03-04	"ALCOHOLIC"	"Now since you're 21 you can be an alcoholic legally"	41.335538	-75.483096	631	2015-03-04 02:45:55	"02:45"
2015-03-04	"ALCOHOLIC"	"@taylorrmorrgan im not that much of an alcoholic (;"	40.498761	-79.794543	4892	2015-03-04 02:47:55	"02:47"
2015-03-04	"ALCOHOLIC"	"I want to enjoy an alcoholic beverage with another human"	40.749469	-111.837088	907	2015-03-04 02:50:29	"02:50"
2015-03-04	"ALCOHOLIC"	"@Kacheeeek I love my crazy alcoholic pony OC aka Vixen. She reflects a side of me that I can't let out honestly x3"	42.873788	-82.583144	1147	2015-03-04 02:56:34	"02:56"
2015-03-04	"ALCOHOLIC"	"Maybe I am a alcoholic."	41.699389	-74.584163	522	2015-03-04 02:59:05	"02:59"
2015-03-04	"ALCOHOLIC"	"Maybe I am an alcoholic."	41.699388	-74.584164	522	2015-03-04 02:59:17	"02:59"
2015-03-04	"ALCOHOLIC"	"You're an alcoholic. #BeingMaryJane"	33.791735	-84.398485	80456	2015-03-04 03:05:07	"03:05"
2015-03-04	"ALCOHOLIC"	"It's just rum. I'm not an alcoholic. I'm a pirate."	38.84	-77.3	197	2015-03-04 03:12:33	"03:12"
2015-03-04	"ALCOHOLIC"	"\"@ZAdduci: Going to officially be a certified alcoholic by the end of the weekend\" technically according to the duluth mn court house I am 2"	46.864377	-92.385911	941	2015-03-04 03:17:04	"03:17"
2015-03-04	"ALCOHOLIC"	"@hmitchell08: @TheRealLamacho Few sips of ciroc will fix that ciroc isn't Advil you alcoholic"	37.266199	-77.409402	988	2015-03-04 03:21:53	"03:21"
2015-03-04	"ALCOHOLIC"	"I think I'm becoming an alcoholic..  every time I drink juice or anything really I'm like.. Mmmm I bet you liquor would be good in this!"	34.154786	-84.480849	176	2015-03-04 03:25:54	"03:25"
2015-03-04	"ALCOHOLIC"	"Who wants to be an alcoholic with me"	43.146226	-79.745009	2322	2015-03-04 03:38:49	"03:38"
2015-03-04	"ALCOHOLIC"	"You're always going to be an alcoholic, loser who's got nothing going for himself.  glad I dropped you."	35.230391	-114.003266	450	2015-03-04 03:42:28	"03:42"
2015-03-04	"ALCOHOLIC"	"I'm on the verge of becoming an alcoholic."	40.647581	-112.020525	245	2015-03-04 04:15:02	"04:15"
2015-03-04	"ALCOHOLIC"	"I don't have alcohol and that makes me sad #alcoholic"	44.926991	-93.164651	158	2015-03-04 04:18:34	"04:18"
2015-03-04	"ALCOHOLIC"	"4 months and 26 days till I can purchase my own alcohol aka become an alcoholic"	27.91555	-82.228555	848	2015-03-04 04:38:30	"04:38"
2015-03-04	"ALCOHOLIC"	"Tryna see how @MelanieNoDerwin gone serve alcoholic beverages at her baby shower"	34.966311	-90.05683	981	2015-03-04 04:38:42	"04:38"
