Date	Term	Tweet	Lat	Long	N_followers	Neg
1425528676464	ALCOHOLIC	@HarmonysMelody_: @atillerson_ YOU? gave up.... drinking?  You say that I'm like an uncontrollable alcoholic, LOL! 	40.861404	-74.103707	1262.0	0.0
1425528804691	ALCOHOLIC	I JUST BOUGHT MY FIRST ALCOHOLIC DRINK AT A BAR LEGALLY	34.800498	-87.676038	2336.0	0.0
1425529300158	ALCOHOLIC	I'm gonna die an alcoholic cuz of ANNA 	39.499871	-74.529139	220.0	1.0
1425529317315	ALCOHOLIC	3 straight days of drinking alcoholic drinks bc I can't declined the invitations of my good friends. 	8.502776	124.640408	626.0	0.0
1425529500215	ALCOHOLIC	Though #Purim is about being drunk w/sincere happiness, Whiskey has become the most popular alcoholic beverage to celebrate  #ChagSameach 	40.728115	-73.84772	354.0	0.0
1425529539699	ALCOHOLIC	Though #Purim is about being drunk w/sincere happiness, Whiskey has become the most popular alcoholic beverage to celebrate #ChagSameach 	40.727787	-73.847598	354.0	0.0
1425530043942	ALCOHOLIC	@breanneliz15 @joestewartxc1 that's something an alcoholic would say	40.956543	-90.371297	336.0	0.0
1425530346870	ALCOHOLIC	@HaHaaHailey alcoholic	39.05438	-76.073666	2492.0	0.0
1425530414517	ALCOHOLIC	It's like when I turned 21 I lost all desire to be an alcoholic	37.757204	-87.039168	1552.0	1.0
1425530613872	ALCOHOLIC	@packrat220 Better be alcoholic, and make it a double, baby.	39.345278	-78.756269	71.0	1.0
1425531804549	ALCOHOLIC	Non alcoholic ginger beer? Nope	39.158994	-84.445915	43.0	1.0
1425532726880	ALCOHOLIC	@shewayoutx alcoholic 	52.512216	-1.442261	874.0	0.0
1425532757312	ALCOHOLIC	I'm no #Alcoholic  @ Centurion Jean Avenue https://t.co/ipuSBzmH37	-25.841623	28.188265	514.0	0.0
1425533717074	ALCOHOLIC	Marc said I'm an alcoholic and I'm not dudez :(	47.176936	-119.329232	1822.0	0.0
1425534972482	ALCOHOLIC	The way my nerves set up I should be a damn alcoholic	32.754133	-92.411659	560.0	0.0
1425535011515	ALCOHOLIC	Im a garbage piece of shit a fucking alcoholic piece of trash a fucking pill popper piece of waste. I fucking hate me ..	42.461111	-70.954806	56.0	1.0
1425535117452	ALCOHOLIC	Tentu kita pasti punya waktu untuk bersama.. (w/ budi, karsin, &amp; Yoga at De' Lande Alcoholic Coffee Bar) [pic]  https://t.co/k7tdAhjKVm	-8.69994	115.17763	366.0	0.0
1425535644926	ALCOHOLIC	When Alix calls the 24hr pharmacy to see if she can drink on her meds and then pussies out and makes me talk and act like the alcoholic...	32.23077	-110.948607	287.0	0.0
1425535941663	ALCOHOLIC	I need alcoholic icees	33.929388	-116.982813	96.0	0.0
1425536037429	ALCOHOLIC	Light skins to me are like alcohol to an alcoholic	37.690256	-120.951941	468.0	0.0
1425536491070	ALCOHOLIC	I'm only an alcoholic when it comes to wine and I'm okay with that	33.714538	-117.951389	54.0	1.0
1425536601841	ALCOHOLIC	- I love you you sexy piece of alcoholic 	39.727476	-104.814331	548.0	0.0
1425538298949	ALCOHOLIC	Taking that back. I'm not an alcoholic. Just got SHIT to deal with. Good Night. .	28.768251	-81.279645	590.0	0.0
1425539737312	ALCOHOLIC	Well my mom's best friend is in town so for the next couple days I'm an alcoholic hope this helps me w/ my essay http://t.co/OCpxIA5yIn	38.692042	-121.333025	432.0	0.0
1425539985016	ALCOHOLIC	Red, Red Wine is my favourite song about a Communist alcoholic beverage mad from fermented grapes.	50.948346	-114.008333	3385.0	0.0
1425541849352	ALCOHOLIC	My re teacher generally thinks I'm a alcoholic 	51.74843	-1.206453	271.0	1.0
1425541940427	ALCOHOLIC	SHIT. RT @_Gambemo: Give me a alcoholic pothead but still works her 9-5. Goals asf! 	35.619022	-95.94984	752.0	0.0
1425543281956	ALCOHOLIC	Finding 3d shapes that are alcoholic is hard	57.194319	-2.121546	320.0	0.0
1425543773362	ALCOHOLIC	@isaacjhutch you're only an alcoholic if you go to meetings	37.983314	-121.307637	90.0	0.0
1425544021051	ALCOHOLIC	You know your tarnished when your manager outs you in a text to the whole team!! #Alcoholic blaming @BradleyJoness http://t.co/hsAGWW7M8v	51.866464	0.158825	986.0	0.0
1425546999322	ALCOHOLIC	Need an alcoholic night very soon	52.033361	1.182068	4207.0	0.0
1425548424124	ALCOHOLIC	Not an alcoholic i swear! http://t.co/k6tQ398fCv	-26.722779	153.065828	141.0	0.0
1425549785760	ALCOHOLIC	You're not an alcoholic till the sun comes up -Famous Jame	38.828096	-77.30304	600.0	0.0
1425550395886	ALCOHOLIC	@JxrdanJade and an alcoholic city reject	53.396346	-2.148665	2651.0	1.0
1425551292822	ALCOHOLIC	Robbie is a alcoholic 	54.007166	-6.38103	304.0	0.0
1425555056494	ALCOHOLIC	Have a question for alcohol distributors do you 'tie' down alcoholic brands in terms of a contract or something similar? #NIBeer	53.468061	-2.242118	415.0	0.0
1425557005253	ALCOHOLIC	Isa sa mga pagpipilian sa NAT.D. Jomar is not alcoholic.	13.867247	121.014566	93.0	0.0
1425557592029	ALCOHOLIC	according to cleo's snap I'm an alcoholic &amp; a druggie.	51.874153	0.943462	168.0	1.0
1425561156822	ALCOHOLIC	when ur friends think ur legit an alcoholic (this is what he was trying to show me)  https://t.co/uJDhyZEQv7 http://t.co/ypvj4lDRca	43.472158	-80.550096	156.0	0.0
1425563070686	ALCOHOLIC	while seated reading through all the Wonderful Independents of Leeds you can choose 1 or many of our plethora of joy filled alcoholic treats	53.795921	-1.55299	2504.0	0.0
1425563901538	ALCOHOLIC	Are you an alcoholic? No I'm not an alcoholic. I just had a couple of.. too many	43.048219	-85.597411	147.0	0.0
1425564117709	ALCOHOLIC	"....muslim holidays. Yeah, let's honor the ones who are killing us."" This is the problem with America. If you have an alcoholic in your..."	40.70716	-74.012213	261.0	0.0
1425567341389	ALCOHOLIC	4 of the major supermarkets here don't do Alcoholic drinks, not a good neighborhood (@ Seeta) https://t.co/KXgUvdblKy	0.369183	32.717115	750.0	0.0
1425568115237	ALCOHOLIC	I know what it is to have a loved be an alcoholic and go through hell with them... Most horrible situation ever	25.892211	-80.167728	93903.0	1.0
1425568579955	ALCOHOLIC	This is actually an alcoholic drink. Hoho (@ Wild West Roadhouse Grill) https://t.co/sFoYe7FcPG http://t.co/f2mVNZ8u5j	14.550996	121.050011	226.0	0.0
1425568788533	ALCOHOLIC	@Jazzminrjohnson: My mom seriously swears I'm an alcoholic  Same.	39.923519	-79.760993	331.0	1.0
1425568964725	ALCOHOLIC	So ready for a of the apple alcoholic stuff!!!!!!!	51.54736	-1.900786	219.0	0.0
1425572074533	ALCOHOLIC	@jany_rodriguez: Every time you kiss me it's like sunshine &amp; whiskey. Shit like this makes me think you're an alcoholic	25.721746	-80.339305	279.0	0.0
1425572126791	ALCOHOLIC	The best non alcoholic drinks is coconut water	19.213945	72.874008	653.0	0.0
1425572868614	ALCOHOLIC	There is some debate as to whether it is acceptable to consume an alcoholic beverage at a kids party......it is in a pub and noisey?!	55.008756	-1.454582	201.0	1.0
1425573567132	ALCOHOLIC	You know, I tried being an alcoholic to suppress my problems but it just didn't work out for me.	39.450434	-77.451595	122.0	0.0
1425573874070	ALCOHOLIC	She's an alcoholic I ain't got time for you	29.674371	-95.340613	450.0	0.0
1425574696105	ALCOHOLIC	@briiannuhhh defines you perfectly  alcoholic	34.968734	-120.415634	263.0	0.0
1425574766094	ALCOHOLIC	Judging me by my Instagram, you'd think I was a raging alcoholic. #Branding	38.816171	-77.108631	1598.0	0.0
1425575926056	ALCOHOLIC	That's the most thoughtful thing you could do for an alcoholic	28.539319	-81.478686	2429.0	0.0
1425577721440	ALCOHOLIC	I'm at sams alcoholic hideout https://t.co/Pzl9d34m3d	36.016171	-115.285233	65.0	0.0
1425578040568	ALCOHOLIC	After 24hrs awake. Ting tong. *No alcoholic beverages added. @ Horison Seminyak Condotel https://t.co/23GpfXmotN	-8.696696	115.16612	312.0	0.0
1425578490841	ALCOHOLIC	When your mom comes in your room accusing you of being a secret alcoholic 	35.234156	-97.490674	95.0	1.0
1425579433583	ALCOHOLIC	@Berniedelic: @lilianaenid im an alcoholic and a bad speller	18.451518	-66.075784	108.0	1.0
1425579600048	ALCOHOLIC	@HannahPopsy pancreatitis secondary to alcoholic liver disease causing hepatic encephalopathy	56.457954	-2.996732	524.0	0.0
1425579616744	ALCOHOLIC	Finally rid of the non alcoholic beers @LifeBanta http://t.co/KdrJXg6HF8	50.966664	-1.36209	7039.0	0.0
1425579647198	ALCOHOLIC	glad I'm having this baby or I would of been an alcoholic according to @MayhalaRenee13	39.399026	-84.013143	779.0	1.0
1425580045985	ALCOHOLIC	Finna get so faded off of E-Cigs and non alcoholic beer	44.844716	-93.573934	79.0	0.0
1425580217384	ALCOHOLIC	Alcoholic problems http://t.co/bnoMMONzzf	52.064267	1.179364	1034.0	0.0
1425580225304	ALCOHOLIC	everyone keeps telling me they're gonna get me liquor for my bday since apparently I'm an alcoholic 	32.214482	-98.216539	480.0	0.0
1425581546222	ALCOHOLIC	I'm not an alcoholic, I'm a drinker...alcoholics go to meetings...	-12.178818	-77.016734	221.0	0.0
1425581720147	ALCOHOLIC	I'm a non alcoholic husky :3	38.588791	-90.342656	1422.0	0.0
1425582393560	ALCOHOLIC	Have to get up early tomorrow, but I think after today's news a couple alcoholic beverages are in order!	51.698506	-0.188983	1688.0	0.0
1425582919363	ALCOHOLIC	"4 cousins RT""@Questionnier: Your Fa Alcoholic Drink? #YQ_Olamide_NawoNawo"""	-26.4048	27.8196	398.0	0.0
1425583637575	ALCOHOLIC	Vodka will get you through the sad day...I'm an alcoholic-Xavier @Gibs2399	41.526797	-81.50649	144.0	0.0
1425584040006	ALCOHOLIC	@Maaaaacki: This nigga jalen a straight alcoholic bro chill lmao	33.207833	-97.149336	1785.0	1.0
1425584385555	ALCOHOLIC	Go on Linda report the tart, unfit mother, alcoholic and thief......#EastEnders	52.51481	-2.089536	289.0	1.0
1425584462382	ALCOHOLIC	I'm a become a alcoholic like my papi	32.977354	-96.829515	808.0	0.0
1425585145667	ALCOHOLIC	"Fanta Orange ""@fhindy: Lemon twist RT @Questionnier: Your Fav Non Alcoholic Drink?"""	-24.679253	25.971273	1550.0	0.0
1425585823584	ALCOHOLIC	Aren't you a little young to be an alcoholic?! I'm only here by court mandation	36.654556	-121.808175	202.0	0.0
1425585941198	ALCOHOLIC	Non alcoholic beer is like porn movie on a radio so (baveria or whatever niggas) stay home tomorrow or go chill at pink n pay	-22.610296	17.057594	231.0	1.0
1425586369534	ALCOHOLIC	@eliistender10 Aww yes it's fab, slightly alcoholic, pleasantly warming &amp; good for a poorly stomach .. We should do the ads :)	51.52304	-3.21066	294.0	0.0
1425586726527	ALCOHOLIC	@BradGrice5 @graceyryderxx my family work hard for their money. Shame that can't be said for your alcoholic of a dad	52.675565	-1.901072	856.0	0.0
1425587555270	ALCOHOLIC	There is nothing better than local bands, good food, and alcoholic beverages. @wasted_grain has all https://t.co/BXJg7n3Whq	33.499331	-111.924157	108.0	0.0
1425587676882	ALCOHOLIC	Fifty shades &amp; a few alcoholic beverages. @Beckieking_ 	51.205861	-0.199151	138.0	0.0
1425588104487	ALCOHOLIC	Its not that Im an alcoholic, its just whenever people ask me to drink Im always down. 	36.118394	-97.068904	432.0	1.0
1425588802510	ALCOHOLIC	@Cindlesbiebs: In this Alcohol Seminar as if I were an alcoholic &amp; the funny part is that I don't even drink... ...YET	38.561586	-121.423215	530.0	1.0
1425589149140	ALCOHOLIC	#Colorart #MB #Cancunbeauty #Women #Alcoholic #Spring #Welcome #2015 @ Mandala Beach Mb https://t.co/yvkZCanQxe	21.133238	-86.747228	695.0	0.0
1425589237421	ALCOHOLIC	If you drink everyday, you have a problem. It's called being an alcoholic. Do yourself a favor and check into rehab.	30.038281	-91.962953	270.0	0.0
1425589565351	ALCOHOLIC	Just added Crabbies Cloudy Alcoholic Lemonade bottles. See our full beer menu: http://t.co/C8VWvXKXMm #BeerMenus	40.80259	-81.375775	1774.0	0.0
1425590917150	ALCOHOLIC	2 alcoholic drinks and now I'm on the water. #mustbeill http://t.co/H89KeHyRRh	53.545467	-2.655288	671.0	0.0
1425591109924	ALCOHOLIC	So buzzed for tomorrow, it's like I've never had an alcoholic drink b4	50.802733	-1.153081	1035.0	1.0
1425591136814	ALCOHOLIC	God damn I just had the nicest alcoholic drink ever	50.21368	-5.300777	1728.0	1.0
1425591367607	ALCOHOLIC	All I want is a strong bold alcoholic drink right now. Give it to me hard.	38.100218	-84.521904	798.0	0.0
1425591558915	ALCOHOLIC	"my mom answering the phone: ""nothing just talking to my alcoholic daughter and ashley"""	32.75089	-97.499386	1757.0	0.0
1425591730569	ALCOHOLIC	Packing up my stuff ready to move out for Sunday. Just realised I'm an alcoholic, I have more glasses than I do anything else. 	51.386471	-0.182575	230.0	0.0
1425592211423	ALCOHOLIC	&lt;-------- functional alcoholic	34.072377	-118.343996	804.0	0.0
1425592220774	ALCOHOLIC	My mom buys me a 6 pack then calls me an alcoholic. Rightttttrr	40.843788	-74.038564	555.0	0.0
1425592549491	ALCOHOLIC	@LisaClarkHerald Happy Birthday for some point in the last week too! I owe you a (non alcoholic) drink and lunch! X	50.374037	-4.169593	568.0	0.0
1425592639782	ALCOHOLIC	@BlairSmiles is there such a thing as too early for an alcoholic beverage?	35.661148	-97.474325	528.0	0.0
1425592752016	ALCOHOLIC	Emotionally unavailable and borderline alcoholic.	53.511732	-113.573432	51.0	0.0
1425592960849	ALCOHOLIC	'I cant be like an alcoholic and a bum...cos then ill be like an alcoholic bum'	42.694871	23.321042	129.0	1.0
1425593408078	ALCOHOLIC	@Daddyissues__: I'm an emotionally unavailable borderline alcoholic. Is that something anyone is interested in?? Because here I am.	28.520364	-81.466081	409.0	0.0
1425593685767	ALCOHOLIC	Where are my alcoholic memphians at?	35.196191	-89.78695	483.0	0.0
1425594719954	ALCOHOLIC	How is @georgina_lou telling me to drink tequila and whiskey to make me feel better... Swear this girl is an alcoholic 	52.023298	-0.783224	1118.0	0.0
1425594837552	ALCOHOLIC	#hoard fact: mead can mean any alcoholic drink (beer, wine, cider) or a specially fermented honey drink. And the Anglo Saxons loved it.	53.015834	-2.214413	498.0	1.0
1425596538646	ALCOHOLIC	@YoungNoddy hahaha nothing like a few alcoholic free beverages to overcome a cold #LetsGetThisPartyStarted	53.410071	-2.984632	514.0	0.0
1425597021150	ALCOHOLIC	That lads an alcoholic he's always stuttering and all, Nanny about Vincent Browne	52.804044	-6.727253	426.0	0.0
1425597609281	ALCOHOLIC	"Alpha Kappa Psi's ""Lucky Ducks"" themed table at the Non-Alcoholic Mix-Off tonight  @ Slippery https://t.co/nBsqDQw1Li"	41.061373	-80.044703	525.0	0.0
1425598048988	ALCOHOLIC	If the council approves, the ordinance would enact an alcoholic beverages code compliant with state law.	32.524279	-92.707392	78.0	0.0
1425598113376	ALCOHOLIC	If you can't smell it, it's not strong enough, my mom's advice on cleaning chemicals and alcoholic beverages. #ricanparentsbelike	40.818622	-73.952991	424.0	0.0
1425598558291	ALCOHOLIC	"Yes. Non-alcoholic drink. The ""Mickey Mouse"" #flippinBuff @ Girne Harbour https://t.co/XL33H1mpi9"	35.342365	33.319146	238.0	0.0
1425598625987	ALCOHOLIC	Honored to share @matt_kollegger first ever alcoholic drink with him	42.094232	-75.926532	114.0	0.0
1425598695634	ALCOHOLIC	I, Holden Stearns, swear to try my best to not spill any alcoholic beverages on myself tonight, so help me fairy-tail.	34.162737	-118.332776	317.0	0.0
1425599029951	ALCOHOLIC	I BLEW A FUCKING .032! THAT IS UNDER THE LEGAL LIMIT. No I am not an alcoholic.	33.285473	-111.790394	907.0	0.0
1425599105415	ALCOHOLIC	My own farther likes to call me up to rant at me about no seeing him which brings me to tears... Hurry up and die you drug alcoholic cunt	51.978971	1.013504	197.0	0.0
1425599430832	ALCOHOLIC	You're like the finest, rarest, 100 year old brandy to the worst alcoholic	36.478039	-80.617253	529.0	1.0
1425600023003	ALCOHOLIC	Never really drank wine before but now I think its my go to alcoholic beverage. You know, for the lungs #DavosSeaworth	42.978052	-74.16345	124.0	1.0
1425600101218	ALCOHOLIC	Does anyone else think that if they ever meet Sherlock he will assume they're an alcoholic as they can't get there phone charger in #justme	50.834019	-0.320812	283.0	0.0
1425600846857	ALCOHOLIC	During the week my snapchat looks like I'm a stay at home mom and on the weekends I look like an alcoholic	34.008678	-117.660381	376.0	1.0
1425601402091	ALCOHOLIC	11.3% - Drinking a Queen Anne's Revenge by @lostabbey @ Department Of Alcoholic Beverage Control   http://t.co/CWSMxMMZap	33.1402	-117.148	22.0	0.0
1425601751550	ALCOHOLIC	"ryan you're an alcoholic, ""atleast I'm somethin"""	39.972981	-74.877075	255.0	0.0
1425601891211	ALCOHOLIC	Spring break... A time where it's socially acceptable to be an alcoholic for a week 	29.059248	-95.45495	453.0	1.0
1425601996767	ALCOHOLIC	Triple fisting at the Non Alcoholic Mix Off  http://t.co/1GaNcuah5g	41.062513	-80.045905	704.0	0.0
1425602075013	ALCOHOLIC	Having alcoholic parents is like being the badass hero in your own twisted little movie.	-19.934103	-43.926264	7.0	0.0
1425602156287	ALCOHOLIC	It's not ok how bad of an alcoholic you are. I was perfectly fine when you left me. Now you just stress me out.	42.127337	-89.259712	503.0	1.0
1425602361830	ALCOHOLIC	I just realized I'm an alcoholic 	40.691038	-73.935975	1646.0	0.0
1425602416781	ALCOHOLIC	&amp; an alcoholic	40.690909	-73.936019	1646.0	0.0
1425602558558	ALCOHOLIC	@AlishaEmanuel alcoholic	51.66719	-4.052746	296.0	0.0
1425602930763	ALCOHOLIC	All my friends call me a alcoholic and idk why I mean I just like to have few drinks here and there sometimes	30.34444	-94.18146	339.0	0.0
1425603499111	ALCOHOLIC	I get spanked by JoJo more than a naughty toddler w an alcoholic daddy	42.76139	-84.539528	324.0	0.0
1425603838782	ALCOHOLIC	No non alcoholic beverages for 10 days: so far one down	18.333558	-64.918937	587.0	0.0
1425604267079	ALCOHOLIC	My Alcoholic Friends by The Dresden Dolls is #nowplaying in Devil's Advocate, Minneapolis.  Download it now at http://t.co/USZ6BXB8k7	44.976564	-93.272008	727.0	0.0
1425604868904	ALCOHOLIC	You're only an alcoholic if you're trying to quit. Right? Right.	27.905317	-82.490486	461.0	1.0
1425605392409	ALCOHOLIC	@mbrannon_ alcoholic probz	38.698288	-75.767855	1360.0	0.0
1425605522031	ALCOHOLIC	Need to either sort my shit out or become a full time alcoholic	50.856585	-2.161381	203.0	0.0
1425605612195	ALCOHOLIC	Lauren has become an alcoholic 	32.795541	-96.610496	219.0	0.0
1425606098888	ALCOHOLIC	@k_cheyenne7 shouldn't be an alcoholic and be hungover at 8pm	43.035158	-82.457152	247.0	0.0
1425606842153	ALCOHOLIC	@spenddda lmao I can't even take U serious . I have an alcoholic parent that shit did not make me better in anyway smh	38.533243	-90.446597	839.0	1.0
1425606861375	ALCOHOLIC	I've decided to become a complete recluse and focus primarily on golf and school. Might become a raging alcoholic in the process.	35.409611	-119.103968	272.0	0.0
1425606879814	ALCOHOLIC	The most Alcoholic guy out of our crew is officially a cop lol	35.142418	-101.890247	418.0	0.0
1425606937377	ALCOHOLIC	Does everyone become an alcoholic after their freshman year of college?	40.087041	-83.79027	1294.0	0.0
1425606957933	ALCOHOLIC	I dislike alcoholic's. A lot.	37.949168	-81.420874	274.0	1.0
1425607298541	ALCOHOLIC	@timmxyz: you're either a pothead or alcoholic in charleston. 	33.022416	-80.06475	392.0	0.0
1425607577980	ALCOHOLIC	@stepphhhX0 maybe bc whenever i mention drinking u make fun of me and say im an alcoholic like my mother...	42.654061	-73.765984	565.0	1.0
1425607674185	ALCOHOLIC	"@Christian_Bitto There was. It was called ""Shameful Alcoholic Liam Neeson On a Plane"""	39.753066	-75.358453	46.0	1.0
1425608434108	ALCOHOLIC	@MaddieeClairee Lol see!! I knew I was right. Idk if I wanna be raised by an alcoholic momma 	34.929359	-120.453352	422.0	0.0
1425609059807	ALCOHOLIC	Alcoholic Beverages as a Source of #Estrogens http://t.co/xmN9TbY42H	41.61719	-93.729995	219.0	0.0
1425610029916	ALCOHOLIC	I'm taking shots for all you faggots than want to say I'm an alcoholic	30.663098	-97.676944	1210.0	0.0
1425610891189	ALCOHOLIC	Rum Ice Cream is not that bad. Kinda tasty. Next on the list wine ice cream. Alcoholic ice cream is a single girls dream	42.402969	-71.158733	254.0	0.0
1425611620840	ALCOHOLIC	@CatoInstitute @SenRandPaul - LESS ALCOHOLIC KEG STAND STUDENT LOAN STUDENTS IN UNIVERSITIES WASTING OUR MONEY - THE BETTER	34.053417	-118.404247	33.0	0.0
1425611695245	ALCOHOLIC	Hi my name is Adam and I'm an alcoholic	37.322086	-89.544455	64.0	0.0
1425611922953	ALCOHOLIC	Do you know how hard it is to tell people like I'm not an alcoholic I just like to party- @JessHesta_92	38.035768	-84.469286	511.0	1.0
1425612025146	ALCOHOLIC	I wonder is gamma is alcoholic? I HOPE NOT	40.230593	-80.225756	152.0	0.0
1425612375338	ALCOHOLIC	Albertus logic is so dumb.. All you guys are is a bunch of alcoholic thots who can gargle peanut butter	41.122526	-73.990965	522.0	0.0
1425612562453	ALCOHOLIC	I want bww so bad for some reason. Like I wanna order mad food &amp; a yummy alcoholic beverage . I need to do that tm	40.799845	-73.245584	1274.0	0.0
1425612596455	ALCOHOLIC	@MGJay_ @ConceitedDoll_M  I swear I'm not an alcoholic  http://t.co/ohHxMJtFSS	35.982862	-86.590266	1105.0	0.0
1425613370725	ALCOHOLIC	Why did I do that: a novel by meSpecial appearance by several alcoholic drinks and a lot of bad decisions.	39.652725	-79.928024	311.0	0.0
1425613576783	ALCOHOLIC	That moment when we all become one by one I mean we all turnt into alcoholic	42.407021	-71.064113	40.0	0.0
1425613808320	ALCOHOLIC	"So this party of hillbillies had a $320 bill and said ""oh we don't have money"" after 8 apps 5 entrees and endless alcoholic drinks.."	41.614525	-83.600332	537.0	0.0
1425614059297	ALCOHOLIC	"@SMACKCOLLEGE: ""Why Did I Do That?: A novel by me, with special guest appearances by several alcoholic beverages."" @_desiraeexo"	40.42262	-74.210304	1051.0	0.0
1425614481307	ALCOHOLIC	Alcoholic #BeingMaryJane	39.191826	-106.83927	249.0	0.0
1425614762237	ALCOHOLIC	@JoeTheIceFish: Quote with your favorite non-alcoholic drink watermelon AZ tea	38.798282	-104.748618	559.0	0.0
1425615769964	ALCOHOLIC	#LyfeGoals make a dinner meal that has an alcoholic ingredient in ever portion of the plate. And make it taste amazing.	42.622001	-87.821205	419.0	0.0
1425616207454	ALCOHOLIC	All this snow is making me into an alcoholic	38.306841	-77.46286	209.0	0.0
1425616246979	ALCOHOLIC	All this now is turning me into an alcoholic	38.306849	-77.462837	209.0	0.0
1425616278748	ALCOHOLIC	All this snow is turning me into an alcoholic	38.30695	-77.463001	209.0	0.0
1425616468864	ALCOHOLIC	Work alcoholic	-1.297773	36.765125	5119.0	0.0
1425616556961	ALCOHOLIC	Joey:  what kind of jelly beans are theseMe: cocktailJoey: like mixed drinks? Me: yesJoey: You're gonna be a fucking alcoholic.	37.408051	-78.780416	432.0	1.0
1425616901828	ALCOHOLIC	Having an Alcoholic beverage while showering &gt;&gt;&gt;&gt;&gt;&gt;	39.512732	-79.288205	277.0	0.0
1425616946603	ALCOHOLIC	Having an Alcoholic beverage while showering &gt;&gt;&gt;&gt;&gt;&gt;	39.512495	-79.288133	277.0	0.0
1425617095109	ALCOHOLIC	@TheOnlyCorae: If you're an alcoholic we are friends	32.798723	-96.791332	1296.0	0.0
1425617184356	ALCOHOLIC	"Bruh ""@sesutho: What's that? ""@_5Joe: Work alcoholic"""""	-1.297783	36.765087	5119.0	0.0
1425617221063	ALCOHOLIC	"@raesoflove  ""Ur a alcoholic"" that's what he'll say"	33.848474	-84.375407	433.0	0.0
1425617218911	ALCOHOLIC	"Huh!!!  ""@SonnieNyota: Us those ""@_5Joe: Work alcoholic"""""	-1.297785	36.765089	5119.0	0.0
1425617236010	ALCOHOLIC	Dark, highly alcoholic beers conquered. Next step, steaks in a repurposed castle. @Michael_Coles @burloire @StarDustShadow @Mike_Laidlaw	42.347137	-71.044414	247.0	0.0
1425617250477	ALCOHOLIC	"Nice one ""@Exmatic:  @EricRahoo: LOL RT @sesutho: What's that? ""@_5Joe: Work alcoholic"""	-1.297797	36.765088	5119.0	0.0
1425617786124	ALCOHOLIC	@Maria_xoxo25 alcoholic	41.854191	-87.743963	827.0	0.0
1425617855318	ALCOHOLIC	"Naaaaah!!!   ""@JeffcaponeIZme: Hangovers I bet ""@TheRil_Majestic: What are you again? ""@SonnieNyota: Us those ""@_5Joe: Work alcoholic"""""	-1.297767	36.765096	5119.0	0.0
1425618138605	ALCOHOLIC	Spending time  (with Nia and Amiondari at De' Lande Alcoholic Coffee Bar) [pic]  https://t.co/Lz2MOKPSRL	-8.69984	115.17751	781.0	0.0
1425619087883	ALCOHOLIC	"@TheDIYHacks: I want to throw a party with non-alcoholic beer and see how many people get wasted""."""	37.690232	-120.951922	473.0	1.0
1425619810930	ALCOHOLIC	@carladaqueen alcoholic	38.103914	-82.607952	1054.0	0.0
1425620175089	ALCOHOLIC	You're a fat alcoholic with no life. Do you hate me cause I'm pretty? Probs.	40.585036	-122.343814	197.0	0.0
1425621685686	ALCOHOLIC	I'm an alcoholic I guess....  my bad  http://t.co/mKRevJlGBe	35.405056	-118.961923	743.0	0.0
1425622304509	ALCOHOLIC	not an alcoholic not a pothead just addicted to getting my mind off shit..	38.990259	-94.679385	199.0	0.0
1425623035601	ALCOHOLIC	.@tim640 gave me a alcoholic title -_- #FursuitFriday http://t.co/BDqwgOXCEK	55.686462	37.665202	669.0	0.0
1425624755543	ALCOHOLIC	I'll probably never drink an alcoholic beverage after seeing what my mom turned into tonight, I never want to be her.	48.245163	-122.485599	350.0	1.0
1425625248104	ALCOHOLIC	Alcoholic by yoyo http://t.co/Q2uyE8HF97	24.922554	66.994906	26.0	0.0
1425626087735	ALCOHOLIC	@___ebonykiara: I feel like I'm about to seriously stop drinking. When you an alcoholic but not sure	35.109832	-106.628916	853.0	1.0
1425626597117	ALCOHOLIC	@fudakota: I'm an alcoholic by nature same	32.823221	-97.336432	1832.0	0.0
1425626654669	ALCOHOLIC	@KaylanForbis if only I was an alcoholic 	46.743176	-117.162198	518.0	1.0
1425626660267	ALCOHOLIC	Alcoholic crown. Non. Water RT @shuggajets: What's your go to drink?	33.74561	-84.317581	1363.0	0.0
1425626965893	ALCOHOLIC	"The top of my abs say, ""damn you work out."" The lower part says, ""you must be an alcoholic."""	44.150856	-93.998739	594.0	0.0
1425628758110	ALCOHOLIC	I hate an alcoholic, but I love a bitch that can drank. - Not me	35.208613	-80.741567	4575.0	1.0
1425629313106	ALCOHOLIC	@____dazzlingg: I miss old days.. high school all that everything was always so fun I use to always turn up you was a alcoholic 	42.453681	-82.9459	664.0	1.0
1425629760071	ALCOHOLIC	@Mr_Svengali @THA_god_MC says the older alcoholic. Baba nla awks.	9.032997	7.474104	1274.0	0.0
1425630293018	ALCOHOLIC	It's 7.30 on a Friday night of a long weekend, and I'm yet to have an alcoholic beverage? This must be immediately rectified!	-37.310354	144.951291	610.0	0.0
1425631350203	ALCOHOLIC	But really if you're older than 30 and still raging hard... You might be an alcoholic	39.753204	-105.225358	84.0	1.0
1425632064021	ALCOHOLIC	Wow being drunk right now I don't feel any pain... I'm definitely becoming an alcoholic. This feels great lol	40.990269	-75.98401	57.0	0.0
1425632097674	ALCOHOLIC	@mrthdbln alcoholic	14.612596	121.061697	278.0	0.0
1425632335951	ALCOHOLIC	gin + pizza deliv wt the alcoholic friends	14.559918	121.099739	962.0	1.0
